"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"ppx2p[32]",39.1969333333333,38.5076,38.0319763548777,417.7,0.95,23.4295,55.5327,NA,NA,NA,NA,NA,NA,NA
"ppx2p[33]",42.6972574850299,41.5128,39.7840183174637,245.1,0.95,28.5975,57.6088,NA,NA,NA,NA,NA,NA,NA
"ppx2p[34]",46.9159403193613,46.0278,43.5281979021921,195.2,0.95,33.0304,64.6855,NA,NA,NA,NA,NA,NA,NA
"ppx2p[35]",38.7995443113772,38.2246,36.6385896589362,363.8,0.95,28.1381,49.5071,NA,NA,NA,NA,NA,NA,NA
"ppx2p[36]",40.0311339321357,39.5927,39.411650689621,169.9,0.95,28.6684,51.78,NA,NA,NA,NA,NA,NA,NA
"ppx2p[37]",41.9656584830339,41.1303,39.6188159198583,343.5,0.95,27.3021,55.6184,NA,NA,NA,NA,NA,NA,NA
"ppx2p[38]",37.3975800399202,36.7264,36.1477271400849,335.9,0.95,25.3715,53.1382,NA,NA,NA,NA,NA,NA,NA
"ppx2p[39]",38.402448502994,38.1418,36.3841191656681,250,0.95,29.375,49.7692,NA,NA,NA,NA,NA,NA,NA
"ppx2p[40]",39.8358744510978,39.4327,39.1600464056327,310.9,0.95,26.6198,53.7269,NA,NA,NA,NA,NA,NA,NA
"ppx2p[41]",35.6939982035928,35.3526,34.9797715092146,293.2,0.95,26.1147,45.9883,NA,NA,NA,NA,NA,NA,NA
"ppx2p[42]",41.7588896207585,40.9585,39.8581875365412,252.7,0.95,27.3023,58.7677,NA,NA,NA,NA,NA,NA,NA
"ppx2p[43]",41.3302780439122,40.4965,38.5408073814107,140.8,0.95,27.5646,56.9826,NA,NA,NA,NA,NA,NA,NA
"ppx2p[44]",41.6421179640719,41.2939,40.9488785879352,289.6,0.95,29.0884,55.6467,NA,NA,NA,NA,NA,NA,NA
"ppx2p[45]",37.8838121756487,37.6733,34.7135502009674,275.4,0.95,23.6847,50.9179,NA,NA,NA,NA,NA,NA,NA
"ppx2p[46]",46.4352684630739,45.3069,43.1947930520818,237.9,0.95,29.408,64.1032,NA,NA,NA,NA,NA,NA,NA
"ppx2p[47]",38.9288838323353,38.1904,37.7684120735044,342,0.95,25.1747,56.395,NA,NA,NA,NA,NA,NA,NA
"ppx2p[48]",58.7394512974052,57.8982,55.6360674765621,75,0.95,39.7416,78.0142,NA,NA,NA,NA,NA,NA,NA
"ppx2p[49]",39.5070770459082,38.8962,35.4173692765607,284.6,0.95,26.69,54.472,NA,NA,NA,NA,NA,NA,NA
"ppx2p[50]",49.8240003992016,49.3928,44.6585384863968,257.5,0.95,34.2379,65.8578,NA,NA,NA,NA,NA,NA,NA
"ppx2p[51]",51.400926746507,51.0016,50.9540232128994,161.8,0.95,37.477,67.5999,NA,NA,NA,NA,NA,NA,NA
"ppx2p[52]",43.0534433133733,42.6089,42.510618073946,247.2,0.95,31.3328,57.6477,NA,NA,NA,NA,NA,NA,NA
"ppx2p[53]",46.1077984031936,45.6939,44.4271081181375,339.3,0.95,32.3323,61.2178,NA,NA,NA,NA,NA,NA,NA
"ppx2p[54]",39.7658179640719,38.824,37.7396359766552,245.6,0.95,27.8762,53.1105,NA,NA,NA,NA,NA,NA,NA
"ppx2p[55]",41.4990443113772,41.184,40.7950658633697,270.9,0.95,29.9609,52.5607,NA,NA,NA,NA,NA,NA,NA
"ppx2p[56]",38.53594750499,38.1092,38.2462962846614,330.5,0.95,23.2218,53.6275,NA,NA,NA,NA,NA,NA,NA
"ppx2p[57]",36.9042942115768,36.7028,36.5973836069344,271.4,0.95,23.5762,49.0837,NA,NA,NA,NA,NA,NA,NA
"ppx2p[58]",39.0262011976048,39.0188,39.7428459687251,331.3,0.95,29.4017,49.6103,NA,NA,NA,NA,NA,NA,NA
"ppx2p[59]",44.6143061876247,43.9632,43.3157421954444,254.6,0.95,30.3074,56.7687,NA,NA,NA,NA,NA,NA,NA
"ppx2p[60]",39.8660141716567,38.9288,38.1883345631124,233.1,0.95,25.1308,56.3227,NA,NA,NA,NA,NA,NA,NA
"ppx2p[61]",40.4716568862275,39.2746,37.9840556652888,284.4,0.95,27.2815,57.4582,NA,NA,NA,NA,NA,NA,NA
"ppx2p[62]",40.0789662674651,39.5196,37.3904777126511,265.1,0.95,24.3329,55.1589,NA,NA,NA,NA,NA,NA,NA
"ppx2p[63]",34.0435117764471,33.6644,33.5478801620015,217.4,0.95,24.805,45.1317,NA,NA,NA,NA,NA,NA,NA
"ppx2p[64]",35.6032696606786,35.3501,33.2897029722077,268.4,0.95,25.6485,46.617,NA,NA,NA,NA,NA,NA,NA
"ppx2p[65]",36.5713958083832,36.0526,35.4223910802499,271.4,0.95,25.8345,50.1901,NA,NA,NA,NA,NA,NA,NA
"ppx2p[66]",33.4487508982036,32.9209,32.2598961721891,267.8,0.95,25.5451,42.3547,NA,NA,NA,NA,NA,NA,NA
"ppx2p[67]",39.443849500998,39.0031,38.0153178450078,250,0.95,23.5037,52.5644,NA,NA,NA,NA,NA,NA,NA
"ppx2p[68]",66.870148502994,65.5725,64.7596421801865,56.8,0.95,45.5258,90.0102,NA,NA,NA,NA,NA,NA,NA
"ppx2p[69]",44.8131830339321,43.9648,40.6769409380114,298.1,0.95,29.6174,59.8575,NA,NA,NA,NA,NA,NA,NA
"ppx2p[70]",35.9567708582834,35.5786,34.8247942653719,289.6,0.95,25.2517,45.6936,NA,NA,NA,NA,NA,NA,NA
"ppx2p[71]",37.8303375249501,37.8702,39.8558180780482,384.5,0.95,25.47,52.8115,NA,NA,NA,NA,NA,NA,NA
"ppx2p[72]",38.631128742515,38.3586,38.6649920819106,243.3,0.95,26.5187,52.0706,NA,NA,NA,NA,NA,NA,NA
"ppx2p[73]",37.8377828343313,36.5483,34.4885220010514,165.4,0.95,22.4383,52.2496,NA,NA,NA,NA,NA,NA,NA
"ppx2p[74]",40.4328299401198,39.7822,39.5194338180062,235.9,0.95,25.9023,57.7527,NA,NA,NA,NA,NA,NA,NA
"ppx2p[75]",34.3065914171657,33.6933,32.6701435562989,216.2,0.95,24.6009,45.9114,NA,NA,NA,NA,NA,NA,NA
"ppx2p[76]",42.7923407185629,42.2862,40.8177807690231,282.9,0.95,31.6877,53.631,NA,NA,NA,NA,NA,NA,NA
"ppx2p[77]",42.3806419161677,42.0754,41.967477377975,331.3,0.95,33.1518,51.5151,NA,NA,NA,NA,NA,NA,NA
"ppx2p[78]",44.1078281437126,43.1328,41.3568171096924,251.3,0.95,27.9347,60.0875,NA,NA,NA,NA,NA,NA,NA
"ppx2p[79]",38.6861914171657,38.2251,37.482844245164,303.2,0.95,24.0481,52.0254,NA,NA,NA,NA,NA,NA,NA
"ppx2p[80]",40.950280239521,40.6863,40.3824287286619,288.5,0.95,31.8857,50.7591,NA,NA,NA,NA,NA,NA,NA
"ppx2p[81]",40.9552091816367,40.2128,39.2945139807979,299.5,0.95,26.7316,53.4547,NA,NA,NA,NA,NA,NA,NA
"ppx2p[82]",46.609627744511,46.3203,46.494974377321,285.9,0.95,32.794,63.0746,NA,NA,NA,NA,NA,NA,NA
"ppx2p[83]",42.0017734530938,41.3185,39.4609386781358,306.4,0.95,29.4651,55.1716,NA,NA,NA,NA,NA,NA,NA
"ppx2p[84]",40.2351878243513,39.679,38.9331773700759,266.7,0.95,29.3635,51.4709,NA,NA,NA,NA,NA,NA,NA
"ppx2p[85]",35.6675129740519,34.7911,33.5073211621922,269.8,0.95,26.6144,48.1541,NA,NA,NA,NA,NA,NA,NA
"ppx2p[86]",35.8284674650699,35.7372,36.2064378514172,207.5,0.95,26.0961,46.1586,NA,NA,NA,NA,NA,NA,NA
"ppx3p[1]",1800.47409181637,1802.63,1807.7278383877,96.7,0.95,1567.11,1995.83,NA,NA,NA,NA,NA,NA,NA
"ppx3p[2]",1706.60109780439,1705.2,1711.96855775936,85.6,0.95,1508.18,1918.51,NA,NA,NA,NA,NA,NA,NA
"b0",0.526823073852295,0.530785,0.539799763360639,90.1,0.95,0.406046,0.641948,NA,NA,NA,NA,NA,NA,NA
"b1[1] 0",-0.514942477045908,-0.520504,-0.540678161027158,283.6,0.95,-0.715218,-0.324086,NA,NA,NA,NA,NA,NA,NA
"b1[2] 0.2",-0.275051001117764,-0.258759,-0.215447507883089,181,0.95,-0.942365,0.237566,NA,NA,NA,NA,NA,NA,NA
"b1[3] 0.25",-0.300755569992016,-0.299697,-0.30665605266848,233.7,0.95,-0.642288,-0.0137145,NA,NA,NA,NA,NA,NA,NA
"b1[4] 0.333333333333333",-0.176616141387226,-0.181237,-0.188557909073866,265.6,0.95,-0.417503,0.0933626,NA,NA,NA,NA,NA,NA,NA
"b1[5] 0.4",-0.368122886846307,-0.364299,-0.404622770653809,218,0.95,-0.785902,0.0846294,NA,NA,NA,NA,NA,NA,NA
"b1[6] 0.5",0.0680435695508982,0.0675817,0.0486444482255747,263.4,0.95,-0.128293,0.196517,NA,NA,NA,NA,NA,NA,NA
"b1[7] 0.6",0.117162915876248,0.119609,0.115566909281434,287.8,0.95,-0.320626,0.438288,NA,NA,NA,NA,NA,NA,NA
"b1[8] 0.666666666666667",0.237247210978044,0.234112,0.199936643524601,204,0.95,0.0792575,0.443252,NA,NA,NA,NA,NA,NA,NA
"b1[9] 0.75",0.28973732754491,0.29407,0.32188562707424,198.5,0.95,0.0730725,0.468968,NA,NA,NA,NA,NA,NA,NA
"b1[10] 0.8",0.306675624630738,0.308791,0.310896590331871,263.2,0.95,-0.0224545,0.668795,NA,NA,NA,NA,NA,NA,NA
"b1[11] 1",0.616621417165669,0.616798,0.620837273695882,170.4,0.95,0.475356,0.748899,NA,NA,NA,NA,NA,NA,NA
"b2[1] Albania",-0.0605192983293413,-0.0620341,-0.0776152343833985,295.2,0.95,-0.328988,0.178189,NA,NA,NA,NA,NA,NA,NA
"b2[2] Algeria",-0.0606384937121756,-0.0649388,-0.143540161680058,201.1,0.95,-0.452503,0.295948,NA,NA,NA,NA,NA,NA,NA
"b2[3] Argentina",-0.0485312492315369,-0.0388164,-0.0209783332819391,298.1,0.95,-0.281126,0.258592,NA,NA,NA,NA,NA,NA,NA
"b2[4] Armenia",0.16057046758483,0.159962,0.179222096568097,132.6,0.95,-0.173367,0.489779,NA,NA,NA,NA,NA,NA,NA
"b2[5] Australia",0.0978621650794411,0.0961072,0.114529129878608,334.4,0.95,-0.191549,0.417654,NA,NA,NA,NA,NA,NA,NA
"b2[6] Austria",0.02205578149501,0.0270765,0.0343407133929018,370.9,0.95,-0.182044,0.241859,NA,NA,NA,NA,NA,NA,NA
"b2[7] Azerbaijan",0.0970751510419162,0.0967777,0.102197286709865,280.4,0.95,-0.173258,0.415622,NA,NA,NA,NA,NA,NA,NA
"b2[8] Belarus",0.0331810867345309,0.0302261,-0.00548382202328013,208.5,0.95,-0.33354,0.497524,NA,NA,NA,NA,NA,NA,NA
"b2[9] Belgium",-0.260699091536926,-0.253305,-0.2483612136449,147.3,0.95,-0.533316,-0.0358937,NA,NA,NA,NA,NA,NA,NA
"b2[10] Bolivia",-0.0972172151177645,-0.106318,-0.105076116165239,280.9,0.95,-0.431381,0.284188,NA,NA,NA,NA,NA,NA,NA
"b2[11] Bosnia-Herzegovina",-0.0189764959221557,-0.00762933,0.00445894401750868,283,0.95,-0.424954,0.353797,NA,NA,NA,NA,NA,NA,NA
"b2[12] Brazil",0.00145046176387226,-0.00119156,-0.0155707475037101,241.2,0.95,-0.27753,0.290232,NA,NA,NA,NA,NA,NA,NA
"b2[13] Bulgaria",-0.00571588140239521,-0.00405072,0.000240037566754281,310,0.95,-0.23511,0.242966,NA,NA,NA,NA,NA,NA,NA
"b2[14] Cameroon",-0.00163553716566866,0.00522811,0.00884734891014216,291.6,0.95,-0.294278,0.348725,NA,NA,NA,NA,NA,NA,NA
"b2[15] Canada",-0.00191978544311377,-0.00404261,-0.0116681063694729,419.3,0.95,-0.352624,0.317172,NA,NA,NA,NA,NA,NA,NA
"b2[16] Chile",-0.151112272429142,-0.144762,-0.117171548221737,296.1,0.95,-0.457926,0.10249,NA,NA,NA,NA,NA,NA,NA
"b2[17] China",-0.0824612746127745,-0.0876475,-0.105328995556928,301.3,0.95,-0.438773,0.306804,NA,NA,NA,NA,NA,NA,NA
"b2[18] Colombia",0.0719727454151697,0.0674723,0.0576020919718808,324.7,0.95,-0.271839,0.388384,NA,NA,NA,NA,NA,NA,NA
"b2[19] Costa Rica",0.0313323884151697,0.0262858,0.0246549540551765,312.4,0.95,-0.295351,0.377951,NA,NA,NA,NA,NA,NA,NA
"b2[20] Croatia",-0.0659980209780439,-0.0502148,-0.0317440444700943,203.9,0.95,-0.40881,0.296364,NA,NA,NA,NA,NA,NA,NA
"b2[21] Cyprus",0.275604359061876,0.275258,0.28548704298659,59.1,0.95,0.016057,0.609793,NA,NA,NA,NA,NA,NA,NA
"b2[22] Czech Republic",-0.114851907259481,-0.112266,-0.135661406096713,262.4,0.95,-0.445066,0.150432,NA,NA,NA,NA,NA,NA,NA
"b2[23] Czechoslovakia",0.0506936115788423,0.048597,0.0315144672690287,370.2,0.95,-0.191814,0.336001,NA,NA,NA,NA,NA,NA,NA
"b2[24] Denmark",-0.114849586067864,-0.11433,-0.0776923060015481,242.9,0.95,-0.350747,0.207762,NA,NA,NA,NA,NA,NA,NA
"b2[25] Ecuador",0.0213670825149701,0.0303884,0.0631790663231637,423.5,0.95,-0.286767,0.389032,NA,NA,NA,NA,NA,NA,NA
"b2[26] Egypt",0.0129682214291417,0.00601708,-0.00847724577347431,354.6,0.95,-0.379374,0.357957,NA,NA,NA,NA,NA,NA,NA
"b2[27] England",-0.201932642722555,-0.205122,-0.21972122815762,289.8,0.95,-0.440358,0.046352,NA,NA,NA,NA,NA,NA,NA
"b2[28] Faroe Islands",-0.0818016499441118,-0.0676784,-0.0393162348549903,301.2,0.95,-0.384362,0.209541,NA,NA,NA,NA,NA,NA,NA
"b2[29] Finland",0.135317636783812,0.137772,0.166394813023635,260.9,0.95,-0.139167,0.408904,NA,NA,NA,NA,NA,NA,NA
"b2[30] France",-0.0196852654850299,-0.0123765,0.0184007393076334,211.2,0.95,-0.280764,0.234474,NA,NA,NA,NA,NA,NA,NA
"b2[31] Georgia",-0.0937869103293413,-0.0857631,-0.0722632246149885,223.7,0.95,-0.414716,0.214136,NA,NA,NA,NA,NA,NA,NA
"b2[32] German DR",-0.0408081126546906,-0.0356442,-0.0250120018598332,391.4,0.95,-0.444177,0.33813,NA,NA,NA,NA,NA,NA,NA
"b2[33] Ghana",0.0502754633752495,0.0460931,0.051391485543504,270.1,0.95,-0.253195,0.408771,NA,NA,NA,NA,NA,NA,NA
"b2[34] Gibraltar",0.146346514532934,0.147499,0.0956998989562864,185.5,0.95,-0.166892,0.527598,NA,NA,NA,NA,NA,NA,NA
"b2[35] Greece",-0.0383481491197605,-0.0287318,0.000853966289965591,399.6,0.95,-0.319776,0.208528,NA,NA,NA,NA,NA,NA,NA
"b2[36] Hungary",-0.00777955941317365,-0.00868636,-0.0238233359589167,198.3,0.95,-0.264897,0.287847,NA,NA,NA,NA,NA,NA,NA
"b2[37] Iceland",0.0351167417864271,0.0317954,-0.0263420771260504,337.5,0.95,-0.301902,0.373427,NA,NA,NA,NA,NA,NA,NA
"b2[38] Iran",-0.0829622971852295,-0.0769578,-0.0499275342038449,350.3,0.95,-0.443051,0.255714,NA,NA,NA,NA,NA,NA,NA
"b2[39] Ireland",-0.0477593319315369,-0.0434785,-0.0195697639551116,288.6,0.95,-0.299394,0.189915,NA,NA,NA,NA,NA,NA,NA
"b2[40] Israel",-0.0165698540518962,-0.0132036,-0.009156033237255,334.9,0.95,-0.357325,0.275728,NA,NA,NA,NA,NA,NA,NA
"b2[41] Italy",-0.122459953398204,-0.121167,-0.128982922449982,270.8,0.95,-0.377934,0.157762,NA,NA,NA,NA,NA,NA,NA
"b2[42] Ivory Coast",0.0242466369760479,0.0177216,0.0150637760736285,283,0.95,-0.329389,0.384335,NA,NA,NA,NA,NA,NA,NA
"b2[43] Japan",0.0173838949926148,0.0179407,0.0230472384135521,271.8,0.95,-0.330444,0.365554,NA,NA,NA,NA,NA,NA,NA
"b2[44] Kazakhstan",0.0294256007664671,0.0265288,0.00773403730516953,299.1,0.95,-0.230364,0.351239,NA,NA,NA,NA,NA,NA,NA
"b2[45] Korea Republic",-0.0695914578502994,-0.0566868,-0.0404512020737988,284.2,0.95,-0.466091,0.245289,NA,NA,NA,NA,NA,NA,NA
"b2[46] Kuwait",0.132653967481038,0.116814,0.0804535821545288,279.5,0.95,-0.295009,0.468695,NA,NA,NA,NA,NA,NA,NA
"b2[47] Latvia",-0.0467414774051896,-0.0472909,-0.0594913186373431,304.6,0.95,-0.431712,0.331968,NA,NA,NA,NA,NA,NA,NA
"b2[48] Liechtenstein",0.37285106538523,0.362837,0.333720616932923,121.3,0.95,0.0600179,0.659547,NA,NA,NA,NA,NA,NA,NA
"b2[49] Lithuania",-0.0287276586467066,-0.0239494,-0.0390971991298577,325.8,0.95,-0.400285,0.28075,NA,NA,NA,NA,NA,NA,NA
"b2[50] Luxembourg",0.20814614758483,0.210513,0.251791436153434,316.5,0.95,-0.0618509,0.54338,NA,NA,NA,NA,NA,NA,NA
"b2[51] Malta",0.242630961097804,0.243179,0.241329696443905,84.4,0.95,-0.0185589,0.519884,NA,NA,NA,NA,NA,NA,NA
"b2[52] Mexico",0.0638023670858283,0.0598887,0.0519633175911225,265,0.95,-0.249714,0.341696,NA,NA,NA,NA,NA,NA,NA
"b2[53] Moldova",0.130753703033932,0.14026,0.162211288774939,328.7,0.95,-0.185392,0.409868,NA,NA,NA,NA,NA,NA,NA
"b2[54] Morocco",-0.0182740021497006,-0.0181505,-0.0358281315947483,345.6,0.95,-0.33705,0.258373,NA,NA,NA,NA,NA,NA,NA
"b2[55] Netherlands",0.0301744825095808,0.0292423,0.0205545042028391,239.7,0.95,-0.234836,0.284433,NA,NA,NA,NA,NA,NA,NA
"b2[56] New Zealand",-0.0558172867864271,-0.045387,-0.0372511670540125,324.4,0.95,-0.433359,0.350338,NA,NA,NA,NA,NA,NA,NA
"b2[57] Nigeria",-0.094249920740519,-0.0884581,-0.0710861907053582,266.5,0.95,-0.426484,0.266609,NA,NA,NA,NA,NA,NA,NA
"b2[58] Northern Ireland",-0.031450359754491,-0.02347,0.00315657307269751,354.6,0.95,-0.30338,0.179384,NA,NA,NA,NA,NA,NA,NA
"b2[59] Norway",0.10108849572495,0.0996481,0.0851005087826645,297.7,0.95,-0.157488,0.380702,NA,NA,NA,NA,NA,NA,NA
"b2[60] Oman",-0.0219783631457086,-0.0216855,-0.0641349745650437,219.5,0.95,-0.437715,0.315633,NA,NA,NA,NA,NA,NA,NA
"b2[61] Paraguay",-0.00530310161477046,-0.00171731,0.0365871620499555,284.6,0.95,-0.367352,0.346719,NA,NA,NA,NA,NA,NA,NA
"b2[62] Peru",-0.0161395451477046,-0.0121647,0.0174357926638137,299.3,0.95,-0.369317,0.395415,NA,NA,NA,NA,NA,NA,NA
"b2[63] Poland",-0.170233901636727,-0.173831,-0.204033910661905,234,0.95,-0.437278,0.109492,NA,NA,NA,NA,NA,NA,NA
"b2[64] Portugal",-0.125827388844311,-0.125224,-0.169970965874613,246.8,0.95,-0.422486,0.131271,NA,NA,NA,NA,NA,NA,NA
"b2[65] Romania",-0.100664763497006,-0.104775,-0.0601592281428873,284.4,0.95,-0.394851,0.212401,NA,NA,NA,NA,NA,NA,NA
"b2[66] Russia",-0.185269888261477,-0.188531,-0.217249335217251,284.8,0.95,-0.409476,0.0377656,NA,NA,NA,NA,NA,NA,NA
"b2[67] Saarland",-0.0273781305429142,-0.0282461,-0.0355471689143746,255.7,0.95,-0.359879,0.301733,NA,NA,NA,NA,NA,NA,NA
"b2[68] San Marino",0.500651527944112,0.488648,0.469068207430893,52.8,0.95,0.216444,0.835541,NA,NA,NA,NA,NA,NA,NA
"b2[69] Saudi Arabia",0.0993322983473054,0.0992818,0.137639066929023,328.3,0.95,-0.215528,0.40078,NA,NA,NA,NA,NA,NA,NA
"b2[70] Scotland",-0.114702647045908,-0.111639,-0.10657786001997,306.6,0.95,-0.373112,0.150184,NA,NA,NA,NA,NA,NA,NA
"b2[71] Serbia",-0.0696012542335329,-0.0578836,-0.0136836360159904,401.2,0.95,-0.443224,0.250267,NA,NA,NA,NA,NA,NA,NA
"b2[72] Slovakia",-0.0481623363293413,-0.0338115,-0.0138496012307843,231,0.95,-0.358979,0.296284,NA,NA,NA,NA,NA,NA,NA
"b2[73] Slovenia",-0.0744887087984032,-0.0814148,-0.117976339224744,280.3,0.95,-0.475502,0.298023,NA,NA,NA,NA,NA,NA,NA
"b2[74] South Africa",-0.00431489670658683,-0.00678873,-0.013944935724858,245.4,0.95,-0.360894,0.393766,NA,NA,NA,NA,NA,NA,NA
"b2[75] Spain",-0.163597969169661,-0.162284,-0.174794718347815,232.9,0.95,-0.493517,0.138822,NA,NA,NA,NA,NA,NA,NA
"b2[76] Sweden",0.0610291085888224,0.0622385,0.0371943409256001,244.9,0.95,-0.194389,0.332583,NA,NA,NA,NA,NA,NA,NA
"b2[77] Switzerland",0.0543423571,0.0472552,0.0254349888032666,319.2,0.95,-0.154099,0.275889,NA,NA,NA,NA,NA,NA,NA
"b2[78] Thailand",0.0830979063273453,0.0789016,0.0774736450602932,298.3,0.95,-0.323057,0.435613,NA,NA,NA,NA,NA,NA,NA
"b2[79] Tunisia",-0.0488687124550898,-0.043836,-0.0637275403509238,308.8,0.95,-0.447861,0.26775,NA,NA,NA,NA,NA,NA,NA
"b2[80] Turkey",0.0188033360399202,0.0173086,0.00738759955751567,296.9,0.95,-0.186355,0.234042,NA,NA,NA,NA,NA,NA,NA
"b2[81] Ukraine",0.0113462090898204,0.0180019,0.0443894039592202,344.2,0.95,-0.312588,0.340785,NA,NA,NA,NA,NA,NA,NA
"b2[82] United Arab Emirates",0.140363595169661,0.140042,0.195508107289918,347,0.95,-0.182158,0.422193,NA,NA,NA,NA,NA,NA,NA
"b2[83] Uruguay",0.0386730020958084,0.0302985,0.0164231298729123,325,0.95,-0.249842,0.353454,NA,NA,NA,NA,NA,NA,NA
"b2[84] USA",-0.00177365687225549,-0.00307373,-0.00396306177091099,268.7,0.95,-0.265586,0.273477,NA,NA,NA,NA,NA,NA,NA
"b2[85] Wales",-0.124168330287425,-0.128393,-0.169430499430343,273.1,0.95,-0.424676,0.158047,NA,NA,NA,NA,NA,NA,NA
"b2[86] Yugoslavia",-0.117640878085828,-0.11019,-0.089044419145538,228.1,0.95,-0.370683,0.152725,NA,NA,NA,NA,NA,NA,NA
"b3[1] FALSE",0.026784935202994,0.02781,0.0271061137194454,272.8,0.95,-0.0253724,0.0732683,NA,NA,NA,NA,NA,NA,NA
"b3[2] TRUE",-0.026784935202994,-0.02781,-0.0271061137194454,272.8,0.95,-0.0732683,0.0253724,NA,NA,NA,NA,NA,NA,NA
"m[1,1,1]",-0.0218537534918164,-0.0228618,-0.0499513883310182,359,0.95,-0.290675,0.295607,NA,NA,NA,NA,NA,NA,NA
"m[2,1,1]",0.218037713469261,0.216876,0.203720787931624,168,0.95,-0.526406,0.856444,NA,NA,NA,NA,NA,NA,NA
"m[3,1,1]",0.192333140558882,0.195205,0.193079383536236,196,0.95,-0.194818,0.650353,NA,NA,NA,NA,NA,NA,NA
"m[4,1,1]",0.316472578093812,0.31527,0.321248979006314,304.4,0.95,-0.0487217,0.656968,NA,NA,NA,NA,NA,NA,NA
"m[5,1,1]",0.124965828249501,0.12831,0.132515171786599,211.1,0.95,-0.428436,0.648917,NA,NA,NA,NA,NA,NA,NA
"m[6,1,1]",0.561132255489022,0.55907,0.530718558958609,321.4,0.95,0.305654,0.859578,NA,NA,NA,NA,NA,NA,NA
"m[7,1,1]",0.610251666836327,0.616418,0.643170428116714,260.9,0.95,0.117235,1.07284,NA,NA,NA,NA,NA,NA,NA
"m[8,1,1]",0.730335918163673,0.727222,0.687678118058588,295.8,0.95,0.42347,1.03958,NA,NA,NA,NA,NA,NA,NA
"m[9,1,1]",0.782826017964072,0.789931,0.832260208718247,295.2,0.95,0.495796,1.05096,NA,NA,NA,NA,NA,NA,NA
"m[10,1,1]",0.799764263313373,0.793969,0.761446686953138,273.2,0.95,0.328153,1.25892,NA,NA,NA,NA,NA,NA,NA
"m[11,1,1]",1.10971002794411,1.11251,1.10553390597216,263.9,0.95,0.886811,1.39806,NA,NA,NA,NA,NA,NA,NA
"m[1,2,1]",-0.021972956996008,-0.0411822,-0.1065012874656,207.8,0.95,-0.435535,0.394303,NA,NA,NA,NA,NA,NA,NA
"m[2,2,1]",0.217918492081836,0.223139,0.296174003532226,165.7,0.95,-0.587881,0.879601,NA,NA,NA,NA,NA,NA,NA
"m[3,2,1]",0.192213945209581,0.189488,0.148600693494368,283.7,0.95,-0.289447,0.675849,NA,NA,NA,NA,NA,NA,NA
"m[4,2,1]",0.316353353175449,0.323159,0.331623716796953,271.3,0.95,-0.148059,0.768483,NA,NA,NA,NA,NA,NA,NA
"m[5,2,1]",0.124846623353293,0.120093,0.11433357360255,159.2,0.95,-0.508004,0.708391,NA,NA,NA,NA,NA,NA,NA
"m[6,2,1]",0.561013129540918,0.546922,0.483336538733986,178.6,0.95,0.131374,0.92295,NA,NA,NA,NA,NA,NA,NA
"m[7,2,1]",0.610132445708583,0.613609,0.555312970382597,283.2,0.95,0.0435847,1.10144,NA,NA,NA,NA,NA,NA,NA
"m[8,2,1]",0.730216747644711,0.728311,0.69500982135625,252.2,0.95,0.361347,1.25392,NA,NA,NA,NA,NA,NA,NA
"m[9,2,1]",0.782706862874252,0.777633,0.777864344341909,259.8,0.95,0.315002,1.19667,NA,NA,NA,NA,NA,NA,NA
"m[10,2,1]",0.799645102195609,0.793295,0.790988871933944,190.9,0.95,0.186512,1.31162,NA,NA,NA,NA,NA,NA,NA
"m[11,2,1]",1.10959095808383,1.09961,1.03274049242816,261.4,0.95,0.755442,1.53267,NA,NA,NA,NA,NA,NA,NA
"m[1,3,1]",-0.00986571669660679,-0.00951344,-0.0148046061445201,210.3,0.95,-0.346002,0.321661,NA,NA,NA,NA,NA,NA,NA
"m[2,3,1]",0.230025744189621,0.263785,0.350925742706239,240.1,0.95,-0.360685,0.907171,NA,NA,NA,NA,NA,NA,NA
"m[3,3,1]",0.204321164836327,0.205054,0.173773407391835,246.8,0.95,-0.230962,0.538481,NA,NA,NA,NA,NA,NA,NA
"m[4,3,1]",0.32846061748503,0.321083,0.322502662302113,229.2,0.95,-0.0575582,0.69489,NA,NA,NA,NA,NA,NA,NA
"m[5,3,1]",0.136953874011976,0.145522,0.135693756564045,192.7,0.95,-0.389849,0.672581,NA,NA,NA,NA,NA,NA,NA
"m[6,3,1]",0.573120324351297,0.576586,0.571544815055202,277.4,0.95,0.305617,0.881074,NA,NA,NA,NA,NA,NA,NA
"m[7,3,1]",0.622239720758483,0.626521,0.679223804968064,251.7,0.95,0.143224,1.08814,NA,NA,NA,NA,NA,NA,NA
"m[8,3,1]",0.742324013972056,0.739893,0.714769350521257,253.7,0.95,0.428562,1.06852,NA,NA,NA,NA,NA,NA,NA
"m[9,3,1]",0.794814117764471,0.798541,0.80862652619646,202.8,0.95,0.448753,1.0942,NA,NA,NA,NA,NA,NA,NA
"m[10,3,1]",0.811752194211577,0.812712,0.815291694252873,236.2,0.95,0.332726,1.29411,NA,NA,NA,NA,NA,NA,NA
"m[11,3,1]",1.12169842315369,1.13106,1.16744748655998,328.4,0.95,0.885649,1.44564,NA,NA,NA,NA,NA,NA,NA
